sample_id,true_algo,ranked_list,candidate_set,candidate_size,rank1,rank2,rank3,rank4,rank5,top1_correct,top2_correct,top3_correct,top4_correct,top5_correct,candidate_correct,true_rank
HILL__TEST__STEGO__7115.pgm,HILL,"HUGO,HILL,MiPOD,S-UNIWARD,WOW","HUGO,HILL,MiPOD,S-UNIWARD",4,HUGO,HILL,MiPOD,S-UNIWARD,WOW,0,1,1,1,1,1,2
HILL__TEST__STEGO__1945.pgm,HILL,"MiPOD,HILL,S-UNIWARD,HUGO,WOW","MiPOD,HILL",2,MiPOD,HILL,S-UNIWARD,HUGO,WOW,0,1,1,1,1,1,2
HILL__TEST__STEGO__4152.pgm,HILL,"HILL,HUGO,MiPOD,WOW,S-UNIWARD","HILL,HUGO,MiPOD,WOW,S-UNIWARD",5,HILL,HUGO,MiPOD,WOW,S-UNIWARD,1,1,1,1,1,1,1
HILL__TEST__STEGO__3250.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__6646.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__4407.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__3221.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__3038.pgm,HILL,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD,WOW",5,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,1,1,1,1,1,2
HILL__TEST__STEGO__2186.pgm,HILL,"S-UNIWARD,HUGO,MiPOD,HILL,WOW","S-UNIWARD,HUGO,MiPOD,HILL",4,S-UNIWARD,HUGO,MiPOD,HILL,WOW,0,0,0,1,1,1,4
HILL__TEST__STEGO__8963.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__5712.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__5950.pgm,HILL,"WOW,S-UNIWARD,MiPOD,HILL,HUGO","WOW,S-UNIWARD,MiPOD,HILL",4,WOW,S-UNIWARD,MiPOD,HILL,HUGO,0,0,0,1,1,1,4
HILL__TEST__STEGO__5003.pgm,HILL,"MiPOD,HILL,S-UNIWARD,WOW,HUGO","MiPOD,HILL,S-UNIWARD",3,MiPOD,HILL,S-UNIWARD,WOW,HUGO,0,1,1,1,1,1,2
HILL__TEST__STEGO__4455.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__5210.pgm,HILL,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD,WOW",5,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,1,1,1,1,1,2
HILL__TEST__STEGO__214.pgm,HILL,"S-UNIWARD,HILL,MiPOD,WOW,HUGO","S-UNIWARD,HILL,MiPOD",3,S-UNIWARD,HILL,MiPOD,WOW,HUGO,0,1,1,1,1,1,2
HILL__TEST__STEGO__7484.pgm,HILL,"S-UNIWARD,HILL,MiPOD,WOW,HUGO","S-UNIWARD,HILL,MiPOD,WOW",4,S-UNIWARD,HILL,MiPOD,WOW,HUGO,0,1,1,1,1,1,2
HILL__TEST__STEGO__5047.pgm,HILL,"S-UNIWARD,HILL,MiPOD,WOW,HUGO","S-UNIWARD,HILL,MiPOD",3,S-UNIWARD,HILL,MiPOD,WOW,HUGO,0,1,1,1,1,1,2
HILL__TEST__STEGO__4525.pgm,HILL,"HILL,WOW,MiPOD,S-UNIWARD,HUGO","HILL,WOW,MiPOD,S-UNIWARD",4,HILL,WOW,MiPOD,S-UNIWARD,HUGO,1,1,1,1,1,1,1
HILL__TEST__STEGO__8143.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__8685.pgm,HILL,"HUGO,HILL,WOW,MiPOD,S-UNIWARD","HUGO,HILL,WOW,MiPOD,S-UNIWARD",5,HUGO,HILL,WOW,MiPOD,S-UNIWARD,0,1,1,1,1,1,2
HILL__TEST__STEGO__5087.pgm,HILL,"WOW,S-UNIWARD,MiPOD,HILL,HUGO","WOW,S-UNIWARD,MiPOD,HILL",4,WOW,S-UNIWARD,MiPOD,HILL,HUGO,0,0,0,1,1,1,4
HILL__TEST__STEGO__4643.pgm,HILL,"HUGO,WOW,HILL,S-UNIWARD,MiPOD","HUGO,WOW,HILL,S-UNIWARD,MiPOD",5,HUGO,WOW,HILL,S-UNIWARD,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__482.pgm,HILL,"HILL,WOW,MiPOD,S-UNIWARD,HUGO","HILL,WOW,MiPOD",3,HILL,WOW,MiPOD,S-UNIWARD,HUGO,1,1,1,1,1,1,1
HILL__TEST__STEGO__7634.pgm,HILL,"MiPOD,HILL,S-UNIWARD,WOW,HUGO","MiPOD,HILL,S-UNIWARD",3,MiPOD,HILL,S-UNIWARD,WOW,HUGO,0,1,1,1,1,1,2
HILL__TEST__STEGO__7999.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__3344.pgm,HILL,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD,WOW",5,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,1,1,1,1,1,2
HILL__TEST__STEGO__7573.pgm,HILL,"WOW,S-UNIWARD,MiPOD,HILL,HUGO","WOW,S-UNIWARD,MiPOD,HILL",4,WOW,S-UNIWARD,MiPOD,HILL,HUGO,0,0,0,1,1,1,4
HILL__TEST__STEGO__9077.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__7290.pgm,HILL,"WOW,MiPOD,S-UNIWARD,HILL,HUGO","WOW,MiPOD,S-UNIWARD,HILL",4,WOW,MiPOD,S-UNIWARD,HILL,HUGO,0,0,0,1,1,1,4
HILL__TEST__STEGO__8441.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__7524.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__5677.pgm,HILL,"WOW,MiPOD,S-UNIWARD,HILL,HUGO","WOW,MiPOD,S-UNIWARD,HILL",4,WOW,MiPOD,S-UNIWARD,HILL,HUGO,0,0,0,1,1,1,4
HILL__TEST__STEGO__924.pgm,HILL,"WOW,MiPOD,HILL,S-UNIWARD,HUGO","WOW,MiPOD,HILL",3,WOW,MiPOD,HILL,S-UNIWARD,HUGO,0,0,1,1,1,1,3
HILL__TEST__STEGO__8830.pgm,HILL,"S-UNIWARD,HILL,MiPOD,HUGO,WOW",S-UNIWARD,1,S-UNIWARD,HILL,MiPOD,HUGO,WOW,0,1,1,1,1,0,2
HILL__TEST__STEGO__785.pgm,HILL,"S-UNIWARD,HUGO,MiPOD,HILL,WOW","S-UNIWARD,HUGO,MiPOD,HILL",4,S-UNIWARD,HUGO,MiPOD,HILL,WOW,0,0,0,1,1,1,4
HILL__TEST__STEGO__2964.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__7729.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD,S-UNIWARD",3,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__2788.pgm,HILL,"HUGO,MiPOD,HILL,S-UNIWARD,WOW","HUGO,MiPOD,HILL",3,HUGO,MiPOD,HILL,S-UNIWARD,WOW,0,0,1,1,1,1,3
HILL__TEST__STEGO__4672.pgm,HILL,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD",4,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,1,1,1,1,1,2
HILL__TEST__STEGO__9217.pgm,HILL,"MiPOD,HILL,S-UNIWARD,WOW,HUGO","MiPOD,HILL,S-UNIWARD",3,MiPOD,HILL,S-UNIWARD,WOW,HUGO,0,1,1,1,1,1,2
HILL__TEST__STEGO__1738.pgm,HILL,"MiPOD,HILL,HUGO,S-UNIWARD,WOW",MiPOD,1,MiPOD,HILL,HUGO,S-UNIWARD,WOW,0,1,1,1,1,0,2
HILL__TEST__STEGO__7849.pgm,HILL,"MiPOD,S-UNIWARD,HUGO,HILL,WOW","MiPOD,S-UNIWARD,HUGO,HILL",4,MiPOD,S-UNIWARD,HUGO,HILL,WOW,0,0,0,1,1,1,4
HILL__TEST__STEGO__8636.pgm,HILL,"MiPOD,HILL,WOW,S-UNIWARD,HUGO","MiPOD,HILL,WOW,S-UNIWARD",4,MiPOD,HILL,WOW,S-UNIWARD,HUGO,0,1,1,1,1,1,2
HILL__TEST__STEGO__3591.pgm,HILL,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD",4,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,1,1,1,1,1,2
HILL__TEST__STEGO__4224.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__7267.pgm,HILL,"WOW,MiPOD,S-UNIWARD,HILL,HUGO","WOW,MiPOD,S-UNIWARD,HILL",4,WOW,MiPOD,S-UNIWARD,HILL,HUGO,0,0,0,1,1,1,4
HILL__TEST__STEGO__257.pgm,HILL,"HILL,MiPOD,WOW,S-UNIWARD,HUGO","HILL,MiPOD,WOW",3,HILL,MiPOD,WOW,S-UNIWARD,HUGO,1,1,1,1,1,1,1
HILL__TEST__STEGO__1079.pgm,HILL,"HILL,HUGO,MiPOD,WOW,S-UNIWARD","HILL,HUGO,MiPOD,WOW",4,HILL,HUGO,MiPOD,WOW,S-UNIWARD,1,1,1,1,1,1,1
HILL__TEST__STEGO__3173.pgm,HILL,"HILL,HUGO,MiPOD,S-UNIWARD,WOW","HILL,HUGO,MiPOD",3,HILL,HUGO,MiPOD,S-UNIWARD,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__4596.pgm,HILL,"HUGO,WOW,MiPOD,S-UNIWARD,HILL","HUGO,WOW,MiPOD,S-UNIWARD,HILL",5,HUGO,WOW,MiPOD,S-UNIWARD,HILL,0,0,0,0,1,1,5
HILL__TEST__STEGO__6891.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW",HILL,1,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__8288.pgm,HILL,"WOW,S-UNIWARD,MiPOD,HILL,HUGO","WOW,S-UNIWARD,MiPOD,HILL",4,WOW,S-UNIWARD,MiPOD,HILL,HUGO,0,0,0,1,1,1,4
HILL__TEST__STEGO__6660.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD,S-UNIWARD,HUGO",4,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__3865.pgm,HILL,"WOW,S-UNIWARD,MiPOD,HILL,HUGO","WOW,S-UNIWARD,MiPOD,HILL",4,WOW,S-UNIWARD,MiPOD,HILL,HUGO,0,0,0,1,1,1,4
HILL__TEST__STEGO__9487.pgm,HILL,"WOW,S-UNIWARD,HUGO,MiPOD,HILL","WOW,S-UNIWARD,HUGO,MiPOD,HILL",5,WOW,S-UNIWARD,HUGO,MiPOD,HILL,0,0,0,0,1,1,5
HILL__TEST__STEGO__7109.pgm,HILL,"HUGO,S-UNIWARD,MiPOD,HILL,WOW",,0,HUGO,S-UNIWARD,MiPOD,HILL,WOW,0,0,0,1,1,0,4
HILL__TEST__STEGO__7713.pgm,HILL,"HUGO,MiPOD,HILL,S-UNIWARD,WOW","HUGO,MiPOD,HILL",3,HUGO,MiPOD,HILL,S-UNIWARD,WOW,0,0,1,1,1,1,3
HILL__TEST__STEGO__2071.pgm,HILL,"HILL,MiPOD,HUGO,S-UNIWARD,WOW",,0,HILL,MiPOD,HUGO,S-UNIWARD,WOW,1,1,1,1,1,0,1
HILL__TEST__STEGO__8003.pgm,HILL,"MiPOD,HILL,S-UNIWARD,WOW,HUGO","MiPOD,HILL,S-UNIWARD,WOW",4,MiPOD,HILL,S-UNIWARD,WOW,HUGO,0,1,1,1,1,1,2
HILL__TEST__STEGO__4608.pgm,HILL,"HUGO,MiPOD,HILL,S-UNIWARD,WOW","HUGO,MiPOD,HILL",3,HUGO,MiPOD,HILL,S-UNIWARD,WOW,0,0,1,1,1,1,3
HILL__TEST__STEGO__168.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__1358.pgm,HILL,"HILL,MiPOD,HUGO,S-UNIWARD,WOW","HILL,MiPOD,HUGO",3,HILL,MiPOD,HUGO,S-UNIWARD,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__3170.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__3934.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__431.pgm,HILL,"S-UNIWARD,HUGO,HILL,MiPOD,WOW","S-UNIWARD,HUGO,HILL,MiPOD",4,S-UNIWARD,HUGO,HILL,MiPOD,WOW,0,0,1,1,1,1,3
HILL__TEST__STEGO__5575.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__4461.pgm,HILL,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD,WOW",5,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,1,1,1,1,1,2
HILL__TEST__STEGO__2375.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD,S-UNIWARD",3,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__5940.pgm,HILL,"MiPOD,HILL,S-UNIWARD,WOW,HUGO","MiPOD,HILL,S-UNIWARD,WOW,HUGO",5,MiPOD,HILL,S-UNIWARD,WOW,HUGO,0,1,1,1,1,1,2
HILL__TEST__STEGO__86.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__5182.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__2248.pgm,HILL,"WOW,MiPOD,HILL,S-UNIWARD,HUGO","WOW,MiPOD,HILL,S-UNIWARD",4,WOW,MiPOD,HILL,S-UNIWARD,HUGO,0,0,1,1,1,1,3
HILL__TEST__STEGO__350.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__7976.pgm,HILL,"WOW,MiPOD,S-UNIWARD,HILL,HUGO","WOW,MiPOD,S-UNIWARD,HILL",4,WOW,MiPOD,S-UNIWARD,HILL,HUGO,0,0,0,1,1,1,4
HILL__TEST__STEGO__8536.pgm,HILL,"MiPOD,HILL,S-UNIWARD,WOW,HUGO","MiPOD,HILL,S-UNIWARD",3,MiPOD,HILL,S-UNIWARD,WOW,HUGO,0,1,1,1,1,1,2
HILL__TEST__STEGO__4149.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__7518.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__7512.pgm,HILL,"WOW,S-UNIWARD,HILL,MiPOD,HUGO","WOW,S-UNIWARD,HILL,MiPOD,HUGO",5,WOW,S-UNIWARD,HILL,MiPOD,HUGO,0,0,1,1,1,1,3
HILL__TEST__STEGO__7855.pgm,HILL,"MiPOD,HILL,S-UNIWARD,WOW,HUGO","MiPOD,HILL,S-UNIWARD",3,MiPOD,HILL,S-UNIWARD,WOW,HUGO,0,1,1,1,1,1,2
HILL__TEST__STEGO__575.pgm,HILL,"HILL,MiPOD,HUGO,S-UNIWARD,WOW","HILL,MiPOD,HUGO",3,HILL,MiPOD,HUGO,S-UNIWARD,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__9550.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__7337.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW",HILL,1,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__4097.pgm,HILL,"HUGO,S-UNIWARD,HILL,MiPOD,WOW","HUGO,S-UNIWARD",2,HUGO,S-UNIWARD,HILL,MiPOD,WOW,0,0,1,1,1,0,3
HILL__TEST__STEGO__5228.pgm,HILL,"WOW,MiPOD,HILL,S-UNIWARD,HUGO","WOW,MiPOD,HILL,S-UNIWARD",4,WOW,MiPOD,HILL,S-UNIWARD,HUGO,0,0,1,1,1,1,3
HILL__TEST__STEGO__5479.pgm,HILL,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD",4,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,1,1,1,1,1,2
HILL__TEST__STEGO__1002.pgm,HILL,"HILL,HUGO,MiPOD,S-UNIWARD,WOW","HILL,HUGO,MiPOD",3,HILL,HUGO,MiPOD,S-UNIWARD,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__9078.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__6987.pgm,HILL,"WOW,S-UNIWARD,HILL,MiPOD,HUGO","WOW,S-UNIWARD,HILL,MiPOD",4,WOW,S-UNIWARD,HILL,MiPOD,HUGO,0,0,1,1,1,1,3
HILL__TEST__STEGO__5435.pgm,HILL,"HILL,HUGO,MiPOD,WOW,S-UNIWARD","HILL,HUGO,MiPOD,WOW",4,HILL,HUGO,MiPOD,WOW,S-UNIWARD,1,1,1,1,1,1,1
HILL__TEST__STEGO__9390.pgm,HILL,"WOW,S-UNIWARD,MiPOD,HILL,HUGO","WOW,S-UNIWARD,MiPOD,HILL",4,WOW,S-UNIWARD,MiPOD,HILL,HUGO,0,0,0,1,1,1,4
HILL__TEST__STEGO__3564.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__6589.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__7198.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__3827.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__2875.pgm,HILL,"WOW,S-UNIWARD,HILL,HUGO,MiPOD","WOW,S-UNIWARD,HILL,HUGO,MiPOD",5,WOW,S-UNIWARD,HILL,HUGO,MiPOD,0,0,1,1,1,1,3
HILL__TEST__STEGO__9173.pgm,HILL,"WOW,MiPOD,HILL,S-UNIWARD,HUGO","WOW,MiPOD,HILL,S-UNIWARD",4,WOW,MiPOD,HILL,S-UNIWARD,HUGO,0,0,1,1,1,1,3
HILL__TEST__STEGO__5358.pgm,HILL,"MiPOD,HUGO,S-UNIWARD,HILL,WOW","MiPOD,HUGO,S-UNIWARD,HILL",4,MiPOD,HUGO,S-UNIWARD,HILL,WOW,0,0,0,1,1,1,4
HILL__TEST__STEGO__6931.pgm,HILL,"WOW,S-UNIWARD,HILL,MiPOD,HUGO","WOW,S-UNIWARD,HILL,MiPOD,HUGO",5,WOW,S-UNIWARD,HILL,MiPOD,HUGO,0,0,1,1,1,1,3
HILL__TEST__STEGO__5808.pgm,HILL,"HILL,WOW,MiPOD,HUGO,S-UNIWARD","HILL,WOW,MiPOD,HUGO",4,HILL,WOW,MiPOD,HUGO,S-UNIWARD,1,1,1,1,1,1,1
HILL__TEST__STEGO__702.pgm,HILL,"HILL,MiPOD,HUGO,S-UNIWARD,WOW","HILL,MiPOD",2,HILL,MiPOD,HUGO,S-UNIWARD,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__5559.pgm,HILL,"HILL,HUGO,MiPOD,S-UNIWARD,WOW","HILL,HUGO,MiPOD,S-UNIWARD",4,HILL,HUGO,MiPOD,S-UNIWARD,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__8476.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__5426.pgm,HILL,"HILL,MiPOD,HUGO,S-UNIWARD,WOW","HILL,MiPOD",2,HILL,MiPOD,HUGO,S-UNIWARD,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__2835.pgm,HILL,"HILL,S-UNIWARD,WOW,MiPOD,HUGO","HILL,S-UNIWARD,WOW,MiPOD",4,HILL,S-UNIWARD,WOW,MiPOD,HUGO,1,1,1,1,1,1,1
HILL__TEST__STEGO__5627.pgm,HILL,"MiPOD,HILL,S-UNIWARD,WOW,HUGO","MiPOD,HILL,S-UNIWARD",3,MiPOD,HILL,S-UNIWARD,WOW,HUGO,0,1,1,1,1,1,2
HILL__TEST__STEGO__5867.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__2029.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD,S-UNIWARD",3,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__7358.pgm,HILL,"WOW,MiPOD,HILL,S-UNIWARD,HUGO","WOW,MiPOD,HILL,S-UNIWARD",4,WOW,MiPOD,HILL,S-UNIWARD,HUGO,0,0,1,1,1,1,3
HILL__TEST__STEGO__6369.pgm,HILL,"WOW,MiPOD,S-UNIWARD,HILL,HUGO","WOW,MiPOD,S-UNIWARD,HILL",4,WOW,MiPOD,S-UNIWARD,HILL,HUGO,0,0,0,1,1,1,4
HILL__TEST__STEGO__3903.pgm,HILL,"HILL,HUGO,MiPOD,S-UNIWARD,WOW","HILL,HUGO,MiPOD,S-UNIWARD",4,HILL,HUGO,MiPOD,S-UNIWARD,WOW,1,1,1,1,1,1,1
HILL__TEST__STEGO__8938.pgm,HILL,"S-UNIWARD,HILL,MiPOD,HUGO,WOW","S-UNIWARD,HILL,MiPOD",3,S-UNIWARD,HILL,MiPOD,HUGO,WOW,0,1,1,1,1,1,2
HILL__TEST__STEGO__8665.pgm,HILL,"WOW,S-UNIWARD,HILL,MiPOD,HUGO","WOW,S-UNIWARD,HILL,MiPOD",4,WOW,S-UNIWARD,HILL,MiPOD,HUGO,0,0,1,1,1,1,3
HILL__TEST__STEGO__1021.pgm,HILL,"S-UNIWARD,HILL,HUGO,MiPOD,WOW","S-UNIWARD,HILL,HUGO,MiPOD,WOW",5,S-UNIWARD,HILL,HUGO,MiPOD,WOW,0,1,1,1,1,1,2
HILL__TEST__STEGO__7428.pgm,HILL,"S-UNIWARD,MiPOD,HUGO,HILL,WOW","S-UNIWARD,MiPOD",2,S-UNIWARD,MiPOD,HUGO,HILL,WOW,0,0,0,1,1,0,4
HILL__TEST__STEGO__1652.pgm,HILL,"HILL,WOW,MiPOD,S-UNIWARD,HUGO","HILL,WOW,MiPOD,S-UNIWARD",4,HILL,WOW,MiPOD,S-UNIWARD,HUGO,1,1,1,1,1,1,1
HILL__TEST__STEGO__4754.pgm,HILL,"HUGO,S-UNIWARD,MiPOD,HILL,WOW","HUGO,S-UNIWARD",2,HUGO,S-UNIWARD,MiPOD,HILL,WOW,0,0,0,1,1,0,4
HILL__TEST__STEGO__3800.pgm,HILL,"HUGO,S-UNIWARD,MiPOD,HILL,WOW","HUGO,S-UNIWARD",2,HUGO,S-UNIWARD,MiPOD,HILL,WOW,0,0,0,1,1,0,4
HILL__TEST__STEGO__950.pgm,HILL,"HILL,MiPOD,S-UNIWARD,HUGO,WOW","HILL,MiPOD",2,HILL,MiPOD,S-UNIWARD,HUGO,WOW,1,1,1,1,1,1,1
