path,y,split
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6221.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\90.pgm,1,train
${BOSSBASE_ROOT}\cover\7619.pgm,0,train
${BOSSBASE_ROOT}\cover\303.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3033.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1293.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8121.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7142.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9222.pgm,1,train
${BOSSBASE_ROOT}\cover\3791.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8809.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1480.pgm,1,train
${BOSSBASE_ROOT}\cover\641.pgm,0,train
${BOSSBASE_ROOT}\cover\9629.pgm,0,train
${BOSSBASE_ROOT}\cover\7202.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9201.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9394.pgm,1,train
${BOSSBASE_ROOT}\cover\7006.pgm,0,train
${BOSSBASE_ROOT}\cover\818.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3521.pgm,1,train
${BOSSBASE_ROOT}\cover\8896.pgm,0,train
${BOSSBASE_ROOT}\cover\4845.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6363.pgm,1,train
${BOSSBASE_ROOT}\cover\4476.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1594.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5259.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4462.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8683.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\742.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6144.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4842.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3322.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5882.pgm,1,train
${BOSSBASE_ROOT}\cover\5753.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6261.pgm,1,train
${BOSSBASE_ROOT}\cover\6609.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\246.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\126.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5359.pgm,1,train
${BOSSBASE_ROOT}\cover\1192.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\902.pgm,1,train
${BOSSBASE_ROOT}\cover\8683.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1609.pgm,1,train
${BOSSBASE_ROOT}\cover\9948.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7158.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3785.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9747.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2421.pgm,1,train
${BOSSBASE_ROOT}\cover\4513.pgm,0,train
${BOSSBASE_ROOT}\cover\9257.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7198.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7607.pgm,1,train
${BOSSBASE_ROOT}\cover\8992.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1578.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8720.pgm,1,train
${BOSSBASE_ROOT}\cover\7297.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7353.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8717.pgm,1,train
${BOSSBASE_ROOT}\cover\2218.pgm,0,train
${BOSSBASE_ROOT}\cover\8175.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3081.pgm,1,train
${BOSSBASE_ROOT}\cover\4.pgm,0,train
${BOSSBASE_ROOT}\cover\9132.pgm,0,train
${BOSSBASE_ROOT}\cover\6431.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4620.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3888.pgm,1,train
${BOSSBASE_ROOT}\cover\2294.pgm,0,train
${BOSSBASE_ROOT}\cover\8256.pgm,0,train
${BOSSBASE_ROOT}\cover\3714.pgm,0,train
${BOSSBASE_ROOT}\cover\860.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3036.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2570.pgm,1,train
${BOSSBASE_ROOT}\cover\8665.pgm,0,train
${BOSSBASE_ROOT}\cover\8088.pgm,0,train
${BOSSBASE_ROOT}\cover\2478.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8723.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9986.pgm,1,train
${BOSSBASE_ROOT}\cover\6040.pgm,0,train
${BOSSBASE_ROOT}\cover\5259.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6340.pgm,1,train
${BOSSBASE_ROOT}\cover\2034.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7934.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2066.pgm,1,train
${BOSSBASE_ROOT}\cover\9157.pgm,0,train
${BOSSBASE_ROOT}\cover\4053.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6682.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3658.pgm,1,train
${BOSSBASE_ROOT}\cover\105.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8127.pgm,1,train
${BOSSBASE_ROOT}\cover\861.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5351.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1878.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4572.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7081.pgm,1,train
${BOSSBASE_ROOT}\cover\77.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4992.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1421.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\289.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5908.pgm,1,train
${BOSSBASE_ROOT}\cover\5085.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6586.pgm,1,train
${BOSSBASE_ROOT}\cover\2097.pgm,0,train
${BOSSBASE_ROOT}\cover\3315.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4745.pgm,1,train
${BOSSBASE_ROOT}\cover\759.pgm,0,train
${BOSSBASE_ROOT}\cover\8600.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9615.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6784.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5868.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3442.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6732.pgm,1,train
${BOSSBASE_ROOT}\cover\4221.pgm,0,train
${BOSSBASE_ROOT}\cover\5025.pgm,0,train
${BOSSBASE_ROOT}\cover\3346.pgm,0,train
${BOSSBASE_ROOT}\cover\3719.pgm,0,train
${BOSSBASE_ROOT}\cover\3098.pgm,0,train
${BOSSBASE_ROOT}\cover\1729.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\490.pgm,1,train
${BOSSBASE_ROOT}\cover\1274.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\11.pgm,1,train
${BOSSBASE_ROOT}\cover\9658.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\783.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3351.pgm,1,train
${BOSSBASE_ROOT}\cover\2587.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3030.pgm,1,train
${BOSSBASE_ROOT}\cover\5959.pgm,0,train
${BOSSBASE_ROOT}\cover\5912.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\99.pgm,1,train
${BOSSBASE_ROOT}\cover\5179.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8108.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7060.pgm,1,train
${BOSSBASE_ROOT}\cover\5202.pgm,0,train
${BOSSBASE_ROOT}\cover\6168.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3998.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6200.pgm,1,train
${BOSSBASE_ROOT}\cover\9604.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3067.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\983.pgm,1,train
${BOSSBASE_ROOT}\cover\9819.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8356.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6655.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7635.pgm,1,train
${BOSSBASE_ROOT}\cover\3043.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7547.pgm,1,train
${BOSSBASE_ROOT}\cover\3727.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\73.pgm,1,train
${BOSSBASE_ROOT}\cover\7971.pgm,0,train
${BOSSBASE_ROOT}\cover\6065.pgm,0,train
${BOSSBASE_ROOT}\cover\7233.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8354.pgm,1,train
${BOSSBASE_ROOT}\cover\5632.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5057.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2845.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6064.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2037.pgm,1,train
${BOSSBASE_ROOT}\cover\3365.pgm,0,train
${BOSSBASE_ROOT}\cover\4729.pgm,0,train
${BOSSBASE_ROOT}\cover\4884.pgm,0,train
${BOSSBASE_ROOT}\cover\6320.pgm,0,train
${BOSSBASE_ROOT}\cover\8722.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4180.pgm,1,train
${BOSSBASE_ROOT}\cover\4421.pgm,0,train
${BOSSBASE_ROOT}\cover\5858.pgm,0,train
${BOSSBASE_ROOT}\cover\6888.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4341.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\588.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3648.pgm,1,train
${BOSSBASE_ROOT}\cover\7287.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1383.pgm,1,train
${BOSSBASE_ROOT}\cover\7750.pgm,0,train
${BOSSBASE_ROOT}\cover\9904.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9258.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8027.pgm,1,train
${BOSSBASE_ROOT}\cover\5053.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6174.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1836.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6094.pgm,1,train
${BOSSBASE_ROOT}\cover\6492.pgm,0,train
${BOSSBASE_ROOT}\cover\7018.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\647.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2385.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9604.pgm,1,train
${BOSSBASE_ROOT}\cover\9612.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4063.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5385.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8893.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1684.pgm,1,train
${BOSSBASE_ROOT}\cover\987.pgm,0,train
${BOSSBASE_ROOT}\cover\3955.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1415.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\863.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2757.pgm,1,train
${BOSSBASE_ROOT}\cover\843.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3575.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2916.pgm,1,train
${BOSSBASE_ROOT}\cover\8181.pgm,0,train
${BOSSBASE_ROOT}\cover\8989.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5405.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2470.pgm,1,train
${BOSSBASE_ROOT}\cover\5659.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6986.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7672.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8032.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2146.pgm,1,train
${BOSSBASE_ROOT}\cover\8574.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4932.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6255.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8742.pgm,1,train
${BOSSBASE_ROOT}\cover\8546.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3097.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\149.pgm,1,train
${BOSSBASE_ROOT}\cover\8834.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\367.pgm,1,train
${BOSSBASE_ROOT}\cover\7040.pgm,0,train
${BOSSBASE_ROOT}\cover\9825.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8672.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\893.pgm,1,train
${BOSSBASE_ROOT}\cover\4484.pgm,0,train
${BOSSBASE_ROOT}\cover\2148.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9494.pgm,1,train
${BOSSBASE_ROOT}\cover\9832.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1546.pgm,1,train
${BOSSBASE_ROOT}\cover\2296.pgm,0,train
${BOSSBASE_ROOT}\cover\6049.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\147.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8022.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7942.pgm,1,train
${BOSSBASE_ROOT}\cover\1548.pgm,0,train
${BOSSBASE_ROOT}\cover\1266.pgm,0,train
${BOSSBASE_ROOT}\cover\4441.pgm,0,train
${BOSSBASE_ROOT}\cover\4717.pgm,0,train
${BOSSBASE_ROOT}\cover\9025.pgm,0,train
${BOSSBASE_ROOT}\cover\1069.pgm,0,train
${BOSSBASE_ROOT}\cover\5949.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7233.pgm,1,train
${BOSSBASE_ROOT}\cover\8381.pgm,0,train
${BOSSBASE_ROOT}\cover\1320.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4628.pgm,1,train
${BOSSBASE_ROOT}\cover\4993.pgm,0,train
${BOSSBASE_ROOT}\cover\8097.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\965.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1102.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6276.pgm,1,train
${BOSSBASE_ROOT}\cover\228.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\630.pgm,1,train
${BOSSBASE_ROOT}\cover\8019.pgm,0,train
${BOSSBASE_ROOT}\cover\1196.pgm,0,train
${BOSSBASE_ROOT}\cover\8051.pgm,0,train
${BOSSBASE_ROOT}\cover\6648.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1124.pgm,1,train
${BOSSBASE_ROOT}\cover\1659.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7437.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\826.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\649.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3592.pgm,1,train
${BOSSBASE_ROOT}\cover\6527.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7145.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4014.pgm,1,train
${BOSSBASE_ROOT}\cover\3168.pgm,0,train
${BOSSBASE_ROOT}\cover\2085.pgm,0,train
${BOSSBASE_ROOT}\cover\1844.pgm,0,train
${BOSSBASE_ROOT}\cover\5244.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\991.pgm,1,train
${BOSSBASE_ROOT}\cover\965.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7962.pgm,1,train
${BOSSBASE_ROOT}\cover\8785.pgm,0,train
${BOSSBASE_ROOT}\cover\8276.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3714.pgm,1,train
${BOSSBASE_ROOT}\cover\8699.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6545.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4996.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7660.pgm,1,train
${BOSSBASE_ROOT}\cover\2681.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5256.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7241.pgm,1,train
${BOSSBASE_ROOT}\cover\5805.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6830.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1134.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\104.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2111.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\731.pgm,1,train
${BOSSBASE_ROOT}\cover\1217.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5267.pgm,1,train
${BOSSBASE_ROOT}\cover\3997.pgm,0,train
${BOSSBASE_ROOT}\cover\3932.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9551.pgm,1,train
${BOSSBASE_ROOT}\cover\1428.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1043.pgm,1,train
${BOSSBASE_ROOT}\cover\5158.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8154.pgm,1,train
${BOSSBASE_ROOT}\cover\3433.pgm,0,train
${BOSSBASE_ROOT}\cover\9913.pgm,0,train
${BOSSBASE_ROOT}\cover\8813.pgm,0,train
${BOSSBASE_ROOT}\cover\1748.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4446.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5478.pgm,1,train
${BOSSBASE_ROOT}\cover\2417.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3889.pgm,1,train
${BOSSBASE_ROOT}\cover\5744.pgm,0,train
${BOSSBASE_ROOT}\cover\2418.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\272.pgm,1,train
${BOSSBASE_ROOT}\cover\6438.pgm,0,train
${BOSSBASE_ROOT}\cover\5002.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7056.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9415.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3681.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4415.pgm,1,train
${BOSSBASE_ROOT}\cover\9995.pgm,0,train
${BOSSBASE_ROOT}\cover\9136.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7069.pgm,1,train
${BOSSBASE_ROOT}\cover\2177.pgm,0,train
${BOSSBASE_ROOT}\cover\1377.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\9783.pgm,1,train
${BOSSBASE_ROOT}\cover\4477.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8930.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7058.pgm,1,train
${BOSSBASE_ROOT}\cover\4699.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8529.pgm,1,train
${BOSSBASE_ROOT}\cover\7218.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3115.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\472.pgm,1,train
${BOSSBASE_ROOT}\cover\7367.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\243.pgm,1,train
${BOSSBASE_ROOT}\cover\9588.pgm,0,train
${BOSSBASE_ROOT}\cover\5933.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5822.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7306.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2363.pgm,1,train
${BOSSBASE_ROOT}\cover\6666.pgm,0,train
${BOSSBASE_ROOT}\cover\8073.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\365.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8476.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3240.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8781.pgm,1,train
${BOSSBASE_ROOT}\cover\7656.pgm,0,train
${BOSSBASE_ROOT}\cover\3062.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2077.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8488.pgm,1,train
${BOSSBASE_ROOT}\cover\3373.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1802.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2062.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8017.pgm,1,train
${BOSSBASE_ROOT}\cover\4123.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4777.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3451.pgm,1,train
${BOSSBASE_ROOT}\cover\3573.pgm,0,train
${BOSSBASE_ROOT}\cover\3159.pgm,0,train
${BOSSBASE_ROOT}\cover\6942.pgm,0,train
${BOSSBASE_ROOT}\cover\9939.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8422.pgm,1,train
${BOSSBASE_ROOT}\cover\9187.pgm,0,train
${BOSSBASE_ROOT}\cover\6355.pgm,0,train
${BOSSBASE_ROOT}\cover\4827.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\3903.pgm,1,train
${BOSSBASE_ROOT}\cover\5533.pgm,0,train
${BOSSBASE_ROOT}\cover\8558.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\7855.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\356.pgm,1,train
${BOSSBASE_ROOT}\cover\5485.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6716.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\6604.pgm,1,train
${BOSSBASE_ROOT}\cover\3086.pgm,0,train
${BOSSBASE_ROOT}\cover\5674.pgm,0,train
${BOSSBASE_ROOT}\cover\427.pgm,0,train
${BOSSBASE_ROOT}\cover\347.pgm,0,train
${BOSSBASE_ROOT}\cover\3388.pgm,0,train
${BOSSBASE_ROOT}\cover\9609.pgm,0,train
${BOSSBASE_ROOT}\cover\9527.pgm,0,train
${BOSSBASE_ROOT}\cover\8043.pgm,0,train
${BOSSBASE_ROOT}\cover\7774.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4635.pgm,1,train
${BOSSBASE_ROOT}\cover\8291.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\8346.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\5397.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\4860.pgm,1,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\1849.pgm,1,train
${BOSSBASE_ROOT}\cover\3623.pgm,0,train
${BOSSBASE_ROOT}\stego\HILL\0.4bpp\stego\2439.pgm,1,train
${BOSSBASE_ROOT}\cover\7453.pgm,0,train
${BOSSBASE_ROOT}\cover\5499.pgm,0,train
${BOSSBASE_ROOT}\cover\2533.pgm,0,train
${BOSSBASE_ROOT}\cover\5565.pgm,0,train
${BOSSBASE_ROOT}\cover\4194.pgm,0,train
${BOSSBASE_ROOT}\cover\7207.pgm,0,train
${BOSSBASE_ROOT}\cover\8924.pgm,0,train
${BOSSBASE_ROOT}\cover\9726.pgm,0,train
